UUID,Transmitting time,Collecting time,Longitude,Latitude,Altitude,Altitude (Ellipsoid),Speed,North Speed,East Speed,Down Speed,Course,Satellite used,Positioning mode,HorAccuracy,VerAccuracy,GPS time consumption,Data Source,HDOP,VDOP
2c000014a2,2026-07-17T11:47:06.904Z,2026-06-15T05:36:05Z,141.3314816,42.9874048,129.5,160.7,1.2,0,0,0,171.1,4,2,-99999.9,-99999.9,2,[2],2.52,3.24
2c000014a2,2026-07-17T11:47:06.905Z,2026-06-15T05:38:07Z,141.3317248,42.9875136,113.4,144.6,0.2,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.44,2.22
2c000014a2,2026-07-17T11:47:06.948Z,2026-06-15T05:40:05Z,141.33248,42.9884576,111,142.2,1.6,0,0,0,289.5,4,2,-99999.9,-99999.9,2,[2],2.24,2.91
2c000014a2,2026-07-17T11:47:06.951Z,2026-06-15T05:42:07Z,141.330688,42.9880448,74.1,105.3,0.1,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.49,2.22
2c000014a2,2026-07-17T11:47:06.955Z,2026-06-15T05:44:06Z,141.3341696,42.9832352,132,163.2,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.73,2.53
2c000014a2,2026-07-17T11:47:06.957Z,2026-06-15T05:46:06Z,141.3341952,42.9824224,131.7,162.9,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.53,2.21
2c000014a2,2026-07-17T11:47:06.96Z,2026-06-15T05:48:07Z,141.3338112,42.9827872,122.8,154,0,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.56,2.2
2c000014a2,2026-07-17T11:47:06.963Z,2026-06-15T05:50:07Z,141.3339904,42.9826816,127.8,159,0.6,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.58,2.19
2c000014a2,2026-07-17T11:47:06.964Z,2026-06-15T05:54:07Z,141.334016,42.9851808,148.1,179.3,0,0,0,0,0,6,2,-99999.9,-99999.9,4,"[1,2]",1.63,2.17
2c000014a2,2026-07-17T11:47:06.966Z,2026-06-15T05:58:06Z,141.3309568,42.9879808,100.9,132.1,0,0,0,0,0,6,2,-99999.9,-99999.9,3,"[1,2]",1.68,2.13
2c000014a2,2026-07-17T11:47:06.97Z,2026-06-15T06:00:06Z,141.330624,42.987952,112.8,144,0,0,0,0,0,6,2,-99999.9,-99999.9,3,"[1,2]",1.7,2.12
2c000014a2,2026-07-17T11:47:06.975Z,2026-06-15T06:02:06Z,141.3307392,42.9882432,61.7,92.9,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.73,2.1
2c000014a2,2026-07-17T11:47:06.977Z,2026-06-15T06:04:06Z,141.3309824,42.9878272,157.8,189,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.75,2.07
2c000014a2,2026-07-17T11:47:06.98Z,2026-06-15T06:06:06Z,141.331328,42.9880864,138.7,169.9,0.1,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.77,2.05
2c000014a2,2026-07-17T11:47:06.983Z,2026-06-15T06:08:06Z,141.3305984,42.987968,149.9,181.1,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.89,2.98
2c000014a2,2026-07-17T11:47:07.023Z,2026-06-15T06:10:07Z,141.3306624,42.9880832,118.3,149.5,0,0,0,0,0,5,2,-99999.9,-99999.9,4,[2],1.91,2.93
2c000014a2,2026-07-17T11:47:07.025Z,2026-06-15T06:12:07Z,141.3305216,42.9879776,157.1,188.3,0,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.92,2.88
2c000014a2,2026-07-17T11:47:07.026Z,2026-06-15T06:14:14Z,141.3308672,42.9880128,89.2,120.4,5.7,0,0,0,197.9,5,2,-99999.9,-99999.9,11,[2],1.94,2.82
2c000014a2,2026-07-17T11:47:07.028Z,2026-06-15T06:15:06Z,141.3307776,42.9880384,83.9,115.1,0,0,0,0,0,5,2,-99999.9,-99999.9,3,[4],1.94,2.79
2c000014a2,2026-07-17T11:47:07.03Z,2026-06-15T06:16:06Z,141.3311616,42.9875072,108,139.2,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[4],1.95,2.76
2c000014a2,2026-07-17T11:47:07.032Z,2026-06-15T06:17:05Z,141.3313152,42.9878816,140.3,171.5,0.1,0,0,0,0,5,2,-99999.9,-99999.9,2,[4],1.96,2.73
2c000014a2,2026-07-17T11:47:07.034Z,2026-06-15T06:20:06Z,141.3310208,42.98808,110.1,141.3,0.2,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.97,2.63
2c000014a2,2026-07-17T11:47:07.035Z,2026-06-15T06:24:07Z,141.3311872,42.9881088,105.2,136.4,0.5,0,0,0,92.4,5,2,-99999.9,-99999.9,4,[1],1.98,2.5
2c000014a2,2026-07-17T11:47:07.037Z,2026-06-15T06:26:41Z,141.3310336,42.9875936,66.4,97.6,0,0,0,0,0,6,2,-99999.9,-99999.9,38,[2],2.35,2.54
2c000014a2,2026-07-17T11:47:07.039Z,2026-06-15T06:30:07Z,141.3301376,42.9879456,109.1,140.3,2.2,0,0,0,319.8,6,2,-99999.9,-99999.9,3,[1],2.36,2.58
2c000014a2,2026-07-17T11:47:07.042Z,2026-06-15T06:37:02Z,141.3298048,42.987808,108.7,139.9,0.1,0,0,0,0,4,2,-99999.9,-99999.9,58,[1],2.77,2.6
2c000014a2,2026-07-17T11:47:07.044Z,2026-06-15T06:42:05Z,141.3299968,42.9879936,115.4,146.6,0.2,0,0,0,0,6,2,-99999.9,-99999.9,122,[1],1.42,2.28
2c000014a2,2026-07-17T11:47:07.046Z,2026-06-15T07:20:31.01Z,141.3307008,42.9878784,110.4,141.6,0,0,0,0,0,7,2,-99999.9,-99999.9,26,[1],1.22,1.85
2c000014a2,2026-07-17T11:47:07.082Z,2026-06-15T07:30:31Z,141.332096,42.9878304,109.5,140.7,0,0,0,0,0,6,2,-99999.9,-99999.9,27,[1],1.47,2.15
2c000014a2,2026-07-17T11:47:07.084Z,2026-06-15T07:51:01Z,141.3310976,42.9880384,118.3,149.5,0,0,0,0,0,12,2,-99999.9,-99999.9,59,[1],0.79,1.35
2c000014a2,2026-07-17T11:47:07.086Z,2026-06-15T08:10:48Z,141.3341568,42.9852512,112.2,143.4,0,0,0,0,0,6,2,-99999.9,-99999.9,46,[1],1.91,2.01
2c000014a2,2026-07-17T11:47:07.088Z,2026-06-15T08:30:09Z,141.3314816,42.9881664,166,197.2,1.4,0,0,0,291.1,6,2,-99999.9,-99999.9,7,[2],1.65,2.18
2c000014a2,2026-07-17T11:47:07.089Z,2026-06-15T08:40:05Z,141.330368,42.9879872,111.3,142.5,1.1,0,0,0,87.2,5,2,-99999.9,-99999.9,3,[2],1.69,2.72
2c000014a2,2026-07-17T11:47:07.091Z,2026-06-15T08:50:06Z,141.3304704,42.9877824,140.2,171.4,10.7,0,0,0,299.9,7,2,-99999.9,-99999.9,4,[2],1.31,1.82
2c000014a2,2026-07-17T11:47:07.093Z,2026-06-15T08:51:06Z,141.3321728,42.9882752,118,149.2,0.6,0,0,0,0,7,2,-99999.9,-99999.9,4,[4],1.3,1.81
2c000014a2,2026-07-17T11:47:07.095Z,2026-06-15T08:52:05Z,141.3312896,42.9885248,78.7,109.9,0.5,0,0,0,0,6,2,-99999.9,-99999.9,3,[4],1.4,1.85
2c000014a2,2026-07-17T11:47:07.097Z,2026-06-15T08:53:06Z,141.332608,42.9884,207.4,238.6,0.1,0,0,0,0,7,2,-99999.9,-99999.9,4,[4],1.28,1.8
2c000014a2,2026-07-17T11:47:07.099Z,2026-06-15T09:00:05Z,141.3321472,42.9879392,130.6,161.8,3.7,0,0,0,58.6,6,2,-99999.9,-99999.9,3,[2],1.47,2.23
2c000014a2,2026-07-17T11:47:07.1Z,2026-06-15T09:10:06Z,141.3304192,42.9905664,125.2,156.4,0.3,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.46,2.12
2c000014a2,2026-07-17T11:47:07.102Z,2026-06-15T09:20:05Z,141.3318784,42.9887648,100.9,132.1,0.7,0,0,0,0,7,2,-99999.9,-99999.9,3,[2],1.1,1.59
2c000014a2,2026-07-17T11:47:07.103Z,2026-06-15T09:30:06Z,141.3324416,42.9892128,140.6,171.8,2.4,0,0,0,214.9,7,2,-99999.9,-99999.9,4,[2],1.06,1.49
2c000014a2,2026-07-17T11:47:07.138Z,2026-06-15T09:40:05Z,141.3318272,42.9890624,94.3,125.5,1.1,0,0,0,240.1,5,2,-99999.9,-99999.9,3,[2],1.61,2.15
2c000014a2,2026-07-17T11:47:07.141Z,2026-06-15T09:50:06Z,141.3331456,42.996576,45.6,76.8,0,0,0,0,0,4,2,-99999.9,-99999.9,4,[2],1.99,2.95
2c000014a2,2026-07-17T11:47:07.142Z,2026-06-15T10:00:31Z,141.3334912,42.9968864,84.4,115.6,0.1,0,0,0,0,6,2,-99999.9,-99999.9,29,[1],1.64,2.07
2c000014a2,2026-07-17T11:47:07.144Z,2026-06-15T12:00:31Z,141.3338752,42.9974368,96.5,127.7,0,0,0,0,0,5,2,-99999.9,-99999.9,30,[1],1.42,2.47
2c000014a2,2026-07-17T11:47:07.146Z,2026-06-15T18:00:31.01Z,141.3338752,42.9975136,76.9,108.1,0,0,0,0,0,4,2,-99999.9,-99999.9,32,[1],2.11,2.21
2c000014a2,2026-07-17T11:47:07.147Z,2026-06-15T22:21:06Z,141.3285888,42.9862592,102.5,133.7,0,0,0,0,0,6,2,-99999.9,-99999.9,65,[1],1.67,3.83
2c000014a2,2026-07-17T11:47:07.148Z,2026-06-15T23:10:06Z,141.3316096,42.9882112,126.3,157.5,0.1,0,0,0,0,7,2,-99999.9,-99999.9,4,[2],1.36,1.71
2c000014a2,2026-07-17T11:47:07.15Z,2026-06-15T23:20:03Z,141.3297024,42.9902432,131.8,163,0.9,0,0,0,262.7,7,2,-99999.9,-99999.9,3,[2],1.32,1.59
2c000014a2,2026-07-17T11:47:07.152Z,2026-06-15T23:30:07Z,141.3290368,42.9864608,134,165.2,0.8,0,0,0,265.2,7,2,-99999.9,-99999.9,4,[2],1.28,1.48
2c000014a2,2026-07-17T11:47:07.154Z,2026-06-15T23:38:31Z,141.3309056,42.9878944,109.9,141.1,0.1,0,0,0,0,8,2,-99999.9,-99999.9,28,[2],1.07,1.06
2c000014a2,2026-07-17T11:47:07.156Z,2026-06-15T23:40:06Z,141.3308544,42.9878688,125.4,156.6,0.7,0,0,0,12,9,2,-99999.9,-99999.9,3,[2],0.86,0.96
2c000014a2,2026-07-17T11:47:07.157Z,2026-06-15T23:42:09Z,141.330816,42.9879424,91.1,122.3,0.7,0,0,0,0,6,2,-99999.9,-99999.9,6,[2],1.64,1.62
2c000014a2,2026-07-17T11:47:07.158Z,2026-06-15T23:50:06Z,141.3313152,42.988064,86.7,117.9,0.3,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.37,1.4
2c000014a2,2026-07-17T11:47:07.194Z,2026-06-16T00:00:06Z,141.3311744,42.9880032,106,137.2,0.3,0,0,0,0,5,2,-99999.9,-99999.9,3,"[1,2]",2.5,3.01
2c000014a2,2026-07-17T11:47:07.196Z,2026-06-16T00:06:06Z,141.3309824,42.9879584,93.7,124.9,0.5,0,0,0,179.3,6,2,-99999.9,-99999.9,2,[2],2.1,1.58
2c000014a2,2026-07-17T11:47:07.197Z,2026-06-16T00:08:06Z,141.331008,42.987904,112,143.2,0.5,0,0,0,176.2,5,2,-99999.9,-99999.9,3,[2],2.35,2.46
2c000014a2,2026-07-17T11:47:07.199Z,2026-06-16T00:10:06Z,141.3309824,42.9878624,135.4,166.6,0.4,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],2.34,1.58
2c000014a2,2026-07-17T11:47:07.2Z,2026-06-16T00:12:06Z,141.3308928,42.9874048,89.1,120.3,0.5,0,0,0,182.6,6,2,-99999.9,-99999.9,3,[2],2.23,1.57
2c000014a2,2026-07-17T11:47:07.202Z,2026-06-16T00:13:06Z,141.3309312,42.9884416,82.5,113.7,0.1,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.48,1.69
2c000014a2,2026-07-17T11:47:07.204Z,2026-06-16T00:14:06Z,141.3309952,42.9879456,107.8,139,0.4,0,0,0,185.5,6,2,-99999.9,-99999.9,3,[2],2.27,1.57
2c000014a2,2026-07-17T11:47:07.205Z,2026-06-16T00:15:06Z,141.3309312,42.9877856,95.1,126.3,0.3,0,0,0,281.4,7,2,-99999.9,-99999.9,3,[2],1.32,1.42
2c000014a2,2026-07-17T11:47:07.207Z,2026-06-16T00:16:06Z,141.3307904,42.9877856,114.2,145.4,5.1,0,0,0,348.8,6,2,-99999.9,-99999.9,3,[2],1.48,1.71
2c000014a2,2026-07-17T11:47:07.209Z,2026-06-16T00:17:06Z,141.3308928,42.987728,87.8,119,0.4,0,0,0,167.6,6,2,-99999.9,-99999.9,3,[4],2.32,1.57
2c000014a2,2026-07-17T11:47:07.211Z,2026-06-16T00:18:06Z,141.3308928,42.9876256,148.3,179.5,1.5,0,0,0,168.3,7,2,-99999.9,-99999.9,3,[4],1.34,1.44
2c000014a2,2026-07-17T11:47:07.213Z,2026-06-16T00:19:06Z,141.3308288,42.9880416,99.5,130.7,1.2,0,0,0,171.3,7,2,-99999.9,-99999.9,3,[4],1.35,1.44
2c000014a2,2026-07-17T11:47:07.215Z,2026-06-16T00:20:06Z,141.3309952,42.9879584,108.4,139.6,0.2,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.49,1.75
2c000014a2,2026-07-17T11:47:07.25Z,2026-06-16T00:24:06Z,141.3307136,42.9878432,105.9,137.1,0.1,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],2.14,2.07
2c000014a2,2026-07-17T11:47:07.258Z,2026-06-16T00:26:09Z,141.3310848,42.9881312,102.3,133.5,0.6,0,0,0,0,5,2,-99999.9,-99999.9,6,[2],2.81,3.13
2c000014a2,2026-07-17T11:47:07.262Z,2026-06-16T00:28:07Z,141.3312128,42.9880864,93.9,125.1,0,0,0,0,0,7,2,-99999.9,-99999.9,4,[2],1.43,1.49
2c000014a2,2026-07-17T11:47:07.264Z,2026-06-16T00:30:06Z,141.3312256,42.9878432,108,139.2,0.6,0,0,0,164.5,7,2,-99999.9,-99999.9,3,[2],1.45,1.51
2c000014a2,2026-07-17T11:47:07.266Z,2026-06-16T00:32:05Z,141.331264,42.9879584,108.5,139.7,0.1,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],2.77,2.23
2c000014a2,2026-07-17T11:47:07.268Z,2026-06-16T00:34:06Z,141.3312128,42.9880768,109.4,140.6,1.3,0,0,0,280.8,5,2,-99999.9,-99999.9,3,[2],1.78,1.7
2c000014a2,2026-07-17T11:47:07.27Z,2026-06-16T00:36:05.5Z,141.331264,42.9880288,138.7,169.9,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.54,1.92
2c000014a2,2026-07-17T11:47:07.272Z,2026-06-16T00:38:07Z,141.3309568,42.9881472,110.6,141.8,0,0,0,0,0,7,2,-99999.9,-99999.9,4,[2],1.53,1.55
2c000014a2,2026-07-17T11:47:07.274Z,2026-06-16T00:40:09Z,141.330944,42.988,113.9,145.1,0,0,0,0,0,6,2,-99999.9,-99999.9,5,[2],1.7,1.56
2c000014a2,2026-07-17T11:47:07.276Z,2026-06-16T00:42:06Z,141.3308544,42.9878688,136.4,167.6,0.1,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.72,1.58
2c000014a2,2026-07-17T11:47:07.277Z,2026-06-16T00:44:09Z,141.3309568,42.988048,76,107.2,0.9,0,0,0,33,6,2,-99999.9,-99999.9,6,[2],1.59,2.04
2c000014a2,2026-07-17T11:47:07.279Z,2026-06-16T00:46:07Z,141.3286528,42.9859168,105.5,136.7,0.9,0,0,0,184,5,2,-99999.9,-99999.9,4,[2],2.78,2.64
2c000014a2,2026-07-17T11:47:07.281Z,2026-06-16T00:48:07Z,141.3285632,42.9861312,129.2,160.4,0.3,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.63,2.12
2c000014a2,2026-07-17T11:47:07.314Z,2026-06-16T00:50:09Z,141.3285248,42.9861632,158.3,189.5,0.1,0,0,0,0,5,2,-99999.9,-99999.9,6,[2],1.85,2.42
2c000014a2,2026-07-17T11:47:07.315Z,2026-06-16T00:52:07Z,141.328704,42.9863712,94.1,125.3,0.3,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.67,2.2
2c000014a2,2026-07-17T11:47:07.317Z,2026-06-16T00:54:05Z,141.3309824,42.9878432,181,212.2,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],2.84,2.8
2c000014a2,2026-07-17T11:47:07.319Z,2026-06-16T00:56:07Z,141.3284096,42.9862528,135.9,167.1,0.4,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.72,2.3
2c000014a2,2026-07-17T11:47:07.321Z,2026-06-16T00:58:05Z,141.3283712,42.9860832,78.5,109.7,0.8,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],1.83,2.69
2c000014a2,2026-07-17T11:47:07.323Z,2026-06-16T00:59:06Z,141.3282944,42.986176,112,143.2,0.6,0,0,0,206.6,6,2,-99999.9,-99999.9,3,[2],1.77,2.39
2c000014a2,2026-07-17T11:47:07.324Z,2026-06-16T01:00:06Z,141.328256,42.9862368,108.7,139.9,1.5,0,0,0,265.4,6,2,-99999.9,-99999.9,3,[2],1.81,2.69
2c000014a2,2026-07-17T11:47:07.326Z,2026-06-16T01:02:05Z,141.3283712,42.9861312,116.3,147.5,0.2,0,0,0,0,6,2,-99999.9,-99999.9,2,[2],1.84,2.75
2c000014a2,2026-07-17T11:47:07.328Z,2026-06-16T01:03:07Z,141.3284096,42.986256,124.4,155.6,0.2,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.86,2.78
2c000014a2,2026-07-17T11:47:07.33Z,2026-06-16T01:04:06Z,141.3284096,42.9862592,115.1,146.3,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.87,2.81
2c000014a2,2026-07-17T11:47:07.332Z,2026-06-16T01:05:06Z,141.3285248,42.9863904,134.7,165.9,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.89,2.84
2c000014a2,2026-07-17T11:47:07.333Z,2026-06-16T01:06:07Z,141.3288064,42.98632,102.3,133.5,15.1,0,0,0,62.9,6,2,-99999.9,-99999.9,3,[2],1.91,2.88
2c000014a2,2026-07-17T11:47:07.335Z,2026-06-16T01:07:08Z,141.3309312,42.9879904,80.1,111.3,0.1,0,0,0,0,6,2,-99999.9,-99999.9,5,"[2,4]",1.93,2.91
2c000014a2,2026-07-17T11:47:07.371Z,2026-06-16T01:08:11Z,141.330944,42.988176,81.7,112.9,0.2,0,0,0,0,6,2,-99999.9,-99999.9,8,"[2,4]",1.95,2.95
2c000014a2,2026-07-17T11:47:07.372Z,2026-06-16T01:09:08Z,141.3311488,42.9879392,116.3,147.5,0.4,0,0,0,0,6,2,-99999.9,-99999.9,4,"[2,4]",1.97,2.99
2c000014a2,2026-07-17T11:47:07.374Z,2026-06-16T01:10:08Z,141.3310848,42.988128,123.8,155,0.1,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.99,3.02
2c000014a2,2026-07-17T11:47:07.377Z,2026-06-16T01:11:07Z,141.3312128,42.9879456,111.4,142.6,1,0,0,0,235.2,6,2,-99999.9,-99999.9,3,[2],2.01,3.06
2c000014a2,2026-07-17T11:47:07.379Z,2026-06-16T01:12:07Z,141.3314176,42.9882688,164.3,195.5,0.5,0,0,0,220.7,6,2,-99999.9,-99999.9,3,[2],2.03,3.09
2c000014a2,2026-07-17T11:47:07.381Z,2026-06-16T01:13:08Z,141.331264,42.9882656,138.9,170.1,0.1,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],2.05,3.13
2c000014a2,2026-07-17T11:47:07.383Z,2026-06-16T01:14:06Z,141.3306624,42.9880704,132.3,163.5,0.3,0,0,0,0,6,2,-99999.9,-99999.9,2,[2],2.07,3.16
2c000014a2,2026-07-17T11:47:07.385Z,2026-06-16T01:15:06Z,141.3306752,42.9880576,127.9,159.1,0.1,0,0,0,0,6,2,-99999.9,-99999.9,2,[2],2.09,3.2
2c000014a2,2026-07-17T11:47:07.387Z,2026-06-16T01:16:06Z,141.3288064,42.9861408,152.3,183.5,0.3,0,0,0,0,6,2,-99999.9,-99999.9,2,[2],2.11,3.23
2c000014a2,2026-07-17T11:47:07.389Z,2026-06-16T01:17:07Z,141.3287168,42.986256,155.2,186.4,0.3,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],2.13,3.26
2c000014a2,2026-07-17T11:47:07.391Z,2026-06-16T01:18:08Z,141.3284352,42.9859616,98.1,129.3,0.3,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],2.15,3.29
2c000014a2,2026-07-17T11:47:07.392Z,2026-06-16T01:20:06Z,141.3286784,42.9860768,134.3,165.5,0,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],2.18,3.35
2c000014a2,2026-07-17T11:47:07.396Z,2026-06-16T01:22:06Z,141.3287552,42.98608,140.6,171.8,0.1,0,0,0,0,6,2,-99999.9,-99999.9,2,[2],2.21,3.39
2c000014a2,2026-07-17T11:47:07.434Z,2026-06-16T01:24:07Z,141.3309312,42.9880896,103.4,134.6,0.9,0,0,0,45.2,6,2,-99999.9,-99999.9,4,[2],2.23,3.42
2c000014a2,2026-07-17T11:47:07.435Z,2026-06-16T01:25:16Z,141.330688,42.9878144,69.4,100.6,0.4,0,0,0,0,6,2,-99999.9,-99999.9,13,[2],2.24,3.43
2c000014a2,2026-07-17T11:47:07.437Z,2026-06-16T01:28:09Z,141.3307392,42.9880288,84.4,115.6,0.1,0,0,0,0,6,2,-99999.9,-99999.9,6,[1],2.26,3.44
2c000014a2,2026-07-17T11:47:07.439Z,2026-06-16T01:32:33Z,200,200,-99999.99,-99999.99,-99999.9,0,0,0,-99999.9,-99999,-99999,-99999.9,-99999.9,150,[1],-99999.99,-99999.99
2c000014a2,2026-07-17T11:47:07.44Z,2026-06-16T01:40:31.01Z,141.3309952,42.9880256,105.2,136.4,0,0,0,0,0,6,2,-99999.9,-99999.9,28,[1],1.25,1.31
2c000014a2,2026-07-17T11:47:07.441Z,2026-06-16T01:50:31Z,141.3311616,42.9880832,98.1,129.3,0,0,0,0,0,6,2,-99999.9,-99999.9,28,[1],1.3,1.54
2c000014a2,2026-07-17T11:47:07.443Z,2026-06-16T02:00:30.99Z,141.331264,42.9879424,106.4,137.6,0,0,0,0,0,6,2,-99999.9,-99999.9,28,[1],2.82,2.57
2c000014a2,2026-07-17T11:47:07.445Z,2026-06-16T02:10:31Z,141.3308928,42.9879712,122.3,153.5,0,0,0,0,0,6,2,-99999.9,-99999.9,28,[1],1.4,2.23
2c000014a2,2026-07-17T11:47:07.447Z,2026-06-16T02:20:06Z,141.3309568,42.9879776,80.5,111.7,0.1,0,0,0,0,6,2,-99999.9,-99999.9,3,[2],1.14,1.82
2c000014a2,2026-07-17T11:47:07.448Z,2026-06-16T02:26:06Z,141.3295616,42.9863584,120.2,151.4,13.9,0,0,0,234.3,6,2,-99999.9,-99999.9,3,[2],1.16,1.79
2c000014a2,2026-07-17T11:47:07.45Z,2026-06-16T02:27:06Z,141.3289344,42.9855648,85.8,117,0.8,0,0,0,291.4,6,2,-99999.9,-99999.9,3,[4],1.16,1.78
2c000014a2,2026-07-17T11:47:07.451Z,2026-06-16T02:28:06Z,141.3289216,42.9854432,141.4,172.6,0.2,0,0,0,0,5,2,-99999.9,-99999.9,3,"[2,4]",1.31,2.71
2c000014a2,2026-07-17T11:47:07.453Z,2026-06-16T02:29:05Z,141.329088,42.985616,123.6,154.8,0,0,0,0,0,6,2,-99999.9,-99999.9,2,[4],1.17,1.77
2c000014a2,2026-07-17T11:47:07.485Z,2026-06-16T02:30:08Z,141.329088,42.9854368,101,132.2,0.3,0,0,0,0,5,2,-99999.9,-99999.9,5,[2],1.3,1.77
2c000014a2,2026-07-17T11:47:07.487Z,2026-06-16T02:36:07Z,141.3289088,42.985488,118.5,149.7,0,0,0,0,0,6,2,-99999.9,-99999.9,4,[2],1.21,1.74
2c000014a2,2026-07-17T11:47:07.489Z,2026-06-16T02:38:05Z,141.329024,42.98552,132.7,163.9,0.1,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],1.27,2.21
2c000014a2,2026-07-17T11:47:07.491Z,2026-06-16T02:40:09Z,141.3286784,42.9856832,105.9,137.1,0.3,0,0,0,0,6,2,-99999.9,-99999.9,6,[2],1.24,1.72
2c000014a2,2026-07-17T11:47:07.492Z,2026-06-16T02:46:07Z,141.3307392,42.9880224,80,111.2,0,0,0,0,0,5,2,-99999.9,-99999.9,4,[2],1.4,2.66
2c000014a2,2026-07-17T11:47:07.494Z,2026-06-16T02:48:05.5Z,141.331136,42.9880064,117.9,149.1,0,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],1.41,2.64
2c000014a2,2026-07-17T11:47:07.497Z,2026-06-16T02:50:05Z,141.3311488,42.9880256,136,167.2,0.1,0,0,0,0,4,2,-99999.9,-99999.9,2,[2],1.66,3.33
2c000014a2,2026-07-17T11:47:07.498Z,2026-06-16T02:52:06Z,141.3314816,42.9879328,191.9,223.1,0.6,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.45,2.6
2c000014a2,2026-07-17T11:47:07.5Z,2026-06-16T02:54:06Z,141.3308928,42.9881248,94.6,125.8,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.47,2.58
2c000014a2,2026-07-17T11:47:07.502Z,2026-06-16T02:55:06Z,141.3308928,42.9880448,119.1,150.3,0.3,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.47,2.57
2c000014a2,2026-07-17T11:47:07.504Z,2026-06-16T02:56:06Z,141.331072,42.9881024,101,132.2,0,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.48,2.55
2c000014a2,2026-07-17T11:47:07.506Z,2026-06-16T02:57:05.5Z,141.331136,42.9880256,127.1,158.3,0.1,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],1.49,2.54
2c000014a2,2026-07-17T11:47:07.508Z,2026-06-16T02:58:06Z,141.3305216,42.9882656,56.4,87.6,0.5,0,0,0,116,5,2,-99999.9,-99999.9,3,[2],1.5,2.53
2c000014a2,2026-07-17T11:47:07.545Z,2026-06-16T02:59:06Z,141.3310976,42.9880672,100.2,131.4,0.1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.51,2.51
2c000014a2,2026-07-17T11:47:07.547Z,2026-06-16T03:00:06Z,141.3322496,42.9894784,90.6,121.8,19.1,0,0,0,101.2,5,2,-99999.9,-99999.9,3,[2],1.52,2.5
2c000014a2,2026-07-17T11:47:07.549Z,2026-06-16T03:01:06Z,141.3363584,42.9919232,78.8,110,0.8,0,0,0,0,5,2,-99999.9,-99999.9,3,"[2,4]",1.54,2.48
2c000014a2,2026-07-17T11:47:07.551Z,2026-06-16T03:02:05Z,141.3359744,42.9919648,70.2,101.4,0.3,0,0,0,0,5,2,-99999.9,-99999.9,2,"[2,4]",1.55,2.46
2c000014a2,2026-07-17T11:47:07.552Z,2026-06-16T03:03:05Z,141.3363456,42.9921152,55.3,86.5,0.2,0,0,0,0,4,2,-99999.9,-99999.9,2,"[2,4]",2.73,3.87
2c000014a2,2026-07-17T11:47:07.555Z,2026-06-16T03:04:06Z,141.3362432,42.9918016,132.1,163.3,0.3,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.57,2.43
2c000014a2,2026-07-17T11:47:07.556Z,2026-06-16T03:05:06Z,141.3360256,42.9917376,130.7,161.9,0,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.58,2.41
